date,hour,text
2/6/2021,18:02:57,@JosephEugeneFo1 @kar_bear77 @discipleindiana @BirdsPhan228 @BBfandemonium @EzellDeeanna @rayekay @KlimpCarolyn… https://t.co/eWWVJhHmH8
2/6/2021,18:02:57,@AP_Politics Just wondering if Biden is donating his salary like Trump did. Time for Joe to put his money where his mouth is.
2/6/2021,18:02:57,Why does anyone like like Joe Biden? https://t.co/vtGdWHgj87
2/6/2021,18:02:59,Jan. 6 in 180 seconds  https://t.co/D0N2PvLOdy
2/6/2021,18:02:59,good morning to everyone except joe biden
2/6/2021,18:03:00,"@PepperTawni @scrowder You didn’t turn AZ blue.  I live in AZ, it was a total sham.  “Saving this election” &amp; secur… https://t.co/xVAsoRaiHk"
2/6/2021,18:03:00,"One month ago today, loser terrorists attacked the Capitol and our democracy. They lost. Joe Biden and Kamala Harri… https://t.co/RuYECc9xVM"
2/6/2021,18:03:02,"174 organizations and businesses urge Biden to cancel IMMIGRANT BAN!
@BBCBreaking @cnnbrk @CNN @ABC @CBSNews… https://t.co/EzaNJsTZmH"
2/6/2021,18:03:04,Good!!!
2/6/2021,18:03:04,"On #KashmirSolidarityDay, remember India's tyranny in Kashmir. Hold them accountable for the torture &amp; atrocities o… https://t.co/x1U9FzV9tx"
2/6/2021,18:03:04,@mvhaydencenter @RichardGrenell @JoeBiden Grenell speaks the Truth!  Way too many havre traded the Truth for a lie.
2/6/2021,18:03:05,@Stonekettle You aren't sure that Joe Biden isn't going to try to raise money by promising a copy of Hunter's book… https://t.co/r1zav7Hs5r
2/6/2021,18:03:06,In other words he’s a cafeteria Catholic
2/6/2021,18:03:06,"""Triggered"" - by Donald Trump, jr."
2/6/2021,18:03:07,@_Scarlet_Carson @putey_pute Why was you dreaming of Joe Biden?
2/6/2021,18:03:08,@mvhaydencenter @RichardGrenell @JoeBiden Probably because Biden doesn't exhibit stable behavior.
2/6/2021,18:03:08,@JoeBiden is killing Americans with his executive orders.
2/6/2021,18:03:11,@MSNBC The idiot and irresponsible Joe Biden put his baby Hunter Biden to sleep with his crack pipe in his mouth. 😪😔 https://t.co/TLytMMJwEb
2/6/2021,18:03:12,@parscale @DonaldJTrumpJr @JoeBiden Maybe because this administration listens to science.
2/6/2021,18:03:13,"@MothmanWVSH @nickgillespie @JoeBiden @reason @petersuderman Which tax break is unfair and comprises a bailout, in your view?"
2/6/2021,18:03:15,"Larry Summers Is Finally, Belatedly Irrelevant - it took decades but at least it’s happened #LarrySummers #JoeBiden… https://t.co/Oqz7TwEXeO"
2/6/2021,18:03:15,@StarTribune I’ll send it back..... @POTUS and the #BidenAdministration are nothing but dumbasses @JoeBiden #DemocratsAreDestroyingAmerica
2/6/2021,18:03:17,@ninaturner And joe Biden eulogized storm Thurmond. What’s your point?
2/6/2021,18:03:21,@POTUS @JoeBiden @StateDept Myanmar is now in the dark. Internet and mobile phone lines were cut off. Protests in m… https://t.co/5lBbKMShSE
2/6/2021,18:03:21,"Wow! It's magically going away and life can start to go back to normal..... Hahahah

The blind sheep who feel for t… https://t.co/tAu3DEL68b"
2/6/2021,18:03:21,"@WSJ @WSJopinion I stopped reading after ""I support Joe Biden""."
2/6/2021,18:03:23,the joe biden british gq spread is real? seriously thought that was a joke.
2/6/2021,18:03:23,@POTUS Dear @POTUS @JoeBiden Sir Reminder : 📍Day '18’ Your first 100 days promise for High skilled immigrant family… https://t.co/sVx0qFCXAG
2/6/2021,18:03:26,@mtgreenee @JoeBiden Nonsense. You definitely need professional mental health.
2/6/2021,18:03:29,Unfortunately they can’t talk right now @AntonioSabatojr ‼️ will a pic do⁉️ It’s worth a thousand words.. 😂..… https://t.co/VXhUtAQnyd
2/6/2021,18:03:29,Not according to our #Progessive totalitarian pope.  I'm afraid Jesus has left the building on this one.
2/6/2021,18:03:31,@POTUS @JoeBiden Did the science change sir?
2/6/2021,18:03:31,Tell President @JoeBiden: Shut down the Dakota Access Pipeline. https://t.co/k0dPQTHTzv
2/6/2021,18:03:32,"""Sleepy Joe will just sit around waiting"" https://t.co/PfGh4CA2a8"
2/6/2021,18:03:32,Impeach
2/6/2021,18:03:32,saing2 presiden dh 😂😂😂😂
2/6/2021,18:03:33,@mtgreenee @JoeBiden You are so INSANE. I'm not a Dr. But doesn't this level of paranoia often get a diagnosis of schizophrenia ?
2/6/2021,18:03:33,Joe Biden gaffe of the day:
2/6/2021,18:03:34,@KelemenCari JOE BIDEN DID NOT WIN ARIZONA PERIOD https://t.co/Hfmps84NKo
2/6/2021,18:03:34,@mvhaydencenter @RichardGrenell @JoeBiden It is true. Sleepy demented Joe is being carefully protected from the pre… https://t.co/3X8vuKbqpY
2/6/2021,18:03:36,"I can't believe I'm actually saying this (as we're hardly on the same ideological side), but good for Walter for be… https://t.co/TuX1LG0C8q"
2/6/2021,18:03:37,@Magic367g @POTUS @JoeBiden It does! 😁
2/6/2021,18:03:37,"I've been telling you guys, Biden is a louie!"
2/6/2021,18:03:38,@BCOOL333 I think Joe Biden is a wonderful President and will be a GREAT President.
2/6/2021,18:03:38,@ggreenwald @ProjectLincoln #BREAKING BLOCKBUSTER: #Trump had been ridiculed but turns out to Be Right in his Dec 2… https://t.co/vCy7KD7yai
2/6/2021,18:03:39,Because he’s the biggest joke we’ve ever had as a president.
2/6/2021,18:03:41,"@mtgreenee @JoeBiden Better yet, text RESIGN to 55444."
2/6/2021,18:03:41,"When a person has a genuine heart for people, it’s not hard to love them. @POTUS ❤️ #JoeBiden"
2/6/2021,18:03:44,● NEWS ● #CounterPunch  ☞ It's Not Too Early to Criticize Joe #Biden https://t.co/DMyZaDpSU6
2/6/2021,18:03:46,@LaurieMuldrow @atjeffholcomb @mvhaydencenter @RichardGrenell @JoeBiden Good one Laurie! 😂
2/6/2021,18:03:47,"Whoever goes can not return, and if he returns, he will be exhausted and unable to do anything but (talk) Everyone… https://t.co/gOENUdglUu"
2/6/2021,18:03:47,"""Republicans were widely criticized following the presidential election for claiming that voting machines switched… https://t.co/42N0A1pWpE"
2/6/2021,18:03:50,"Repeat after me, Matt:
PRESIDENT JOE BIDEN.
PRESIDENT JOE BIDEN.
VICE PRESIDENT KAMALA HARRIS.
VICE PRESIDENT KAMAL… https://t.co/4lKgLV47qT"
2/6/2021,18:03:51,@JTMontgomery8 @ChrisAlbertoLaw @joncoopertweets @JoeBiden Trump is the biggest threat to national security. Which… https://t.co/8SIcY33S2d
2/6/2021,18:03:51,@POTUS hi you can love Amazon gift card I will give you a hot amazon gift card offer for $200 go this way get this&gt;… https://t.co/WIAIAd1dY5
2/6/2021,18:03:52,"@ChrisAlbertoLaw @realJeffZink @JoeBiden Interesting fact here: I believe ‘Texas’, ‘Tech’, and ‘Student’ are all oxymorons"
2/6/2021,18:03:53,"Actually, the President told this to @SecBlinken not @ABlinken (former is current Twitter handle, latter was before… https://t.co/vddjvuLbor"
2/6/2021,18:03:55,"@ThatTrumpJew It is called LYING #JenPsaki just like #Biden @JoeBiden did before he was ""elected."""
2/6/2021,18:03:55,Understand this. Biden and Bernie are on the same page for this stimulus and that is really great progress for Joe.
2/6/2021,18:03:56,What did you say about the Trump nepotism bonanza?
2/6/2021,18:03:56,@Mark_Hartshorne @_JoeParky_ @RobbieScrivene1 @BarryLaneEU @Jo_el_le @JHeminge @CliveTownsend3 @njbennett… https://t.co/cxaC9Cfbas
2/6/2021,18:03:58,Give JK 4M so he's above these m**derers
2/6/2021,18:03:59,"Thank you for advertising this, Walter. I’ll be sure to order one."
2/6/2021,18:04:00,"@DeborahHumes1 @ukeonio @RichardGrenell @JoeBiden comey, probably. or brennan. both widely known for their honesty,… https://t.co/NfhGnUBKBB"
2/6/2021,18:04:01,@CarolSue27 @4HumanUnity @mtgreenee @JoeBiden I know how exhausted I get from all the anger I feel over the last fo… https://t.co/0fqVUtjZx1
2/6/2021,18:04:01,"Let’s be blunt: It’s not a mistake that just as Joe Biden becomes president, Kristof and other liberals are getting… https://t.co/y14H7SVAJa"
2/6/2021,18:04:02,"@POTUS @JoeBiden @StateDept My dear international brothers and sisters, please help us in spreading this message in… https://t.co/PzbP5vMWRh"
2/6/2021,18:04:02,@tanya03606447 @PattyArquette @JoeBiden @KamalaHarris Why do feel it's illegal for Whites to advocate for their own people?
2/6/2021,18:04:03,Meyers: Joe Biden will participate in a pre-game interview before Sunday's #SuperBowl It’s a great way to keep the… https://t.co/LX8v4eeXql
2/6/2021,18:04:04,Give ‘em HELL Marjorie!! 🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸
2/6/2021,18:04:05,This is a great discussion on why @JoeBiden's plan to raise the minimum wage needs to pass. https://t.co/RfUjTVSs4C
2/6/2021,18:04:06,@Quinnquelyn @bigkittenqueen @anthonyzenkus You're right when he lost that he signed on to carry water for Joe Bide… https://t.co/9GUA4mdfXr
2/6/2021,18:04:06,PRESIDENT JUNGKOOK😀
2/6/2021,18:04:06,"Myanmar Coup—Biden Faces Foreign Policy Challenge with China After a Mil... https://t.co/vujjoYwMTi via @YouTube 
C… https://t.co/CIAWkXQSUC"
2/6/2021,18:04:09,@mvhaydencenter @RichardGrenell @JoeBiden What is notable is the people on the left pretending he is.
2/6/2021,18:04:11,"@JoeBiden @hrw @UN @G7
In Myanmar , some new are spreading like ""senior staff from (Union Election Commission -UEC)… https://t.co/WBFB9OPdRc"
2/6/2021,18:04:12,"174 organizations and businesses urge Biden to cancel IMMIGRANT BAN! 

@cnnbrk @cnnbrk @CNN @ABC @CBSNews @NBCNews… https://t.co/Lh3xYXUeY1"
2/6/2021,18:04:13,"Joe Biden should not receive anything but his meds, jello and nap time."
2/6/2021,18:04:13,@wolfblitzer @NFL @JoeBiden One of the local hospitals here used the baseball stadium for a vaccination event.  It was a success.
2/6/2021,18:04:14,@RepAdamSchiff @tamaralig I remember Joe Biden saying Antifa was just a thought during the debates... same one as T… https://t.co/JVnQJbtziM
2/6/2021,18:04:15,@POTUS @JoeBiden @ckuck @BritSimonSays @CNN @SecBlinken @SecBlinken @VP @DASimmigration @PressSec @AliMayorkas… https://t.co/1BLSTE3C9P
2/6/2021,18:04:16,@sdfashionista3 @KymGrosso @CDCgov @CAPublicHealth @JoeBiden @VP Good for u!! I live in Ohio and here the govenor s… https://t.co/Xu4pzAJlCx
2/6/2021,18:04:17,WHY DOES JOE BIDEN FOLLOW THE WHOLE CAST OF BROOKLYN 99 AND AUBREY PLAZA 😭😭😭😭😭😭 IM SCREAMING
2/6/2021,18:04:18,@mtgreenee @JoeBiden Be specific...what exactly are you accusing him of?
2/6/2021,18:04:19,"I think he will prove to be the second coming of FDR, in other words, one of the greatest presidents ever. I ❤️ Joe!"
2/6/2021,18:04:20,Good girl!!!!!
2/6/2021,18:04:22,"https://t.co/sr1KBAyEu4

With President Joe Biden vowing to get younger students back to the classroom by spring, s… https://t.co/Mqxmusd3n5"
2/6/2021,18:04:23,she think like a true demonrat. if your to stupid to know lie your ass off the media will make it go away
2/6/2021,18:04:24,"@POTUS @JoeBiden Joe Biden, all Americans are watching you to see how you cooperate with the Chinese Communist Part… https://t.co/GKSCTPeHxF"
2/6/2021,18:04:25,@UN_Women @UN @UNEP @UNESCO @JoeBiden @KamalaHarris who is this Greta Run bug @GretaThunberg https://t.co/BiWRpjpfjr
2/6/2021,18:04:25,"@WhiteHouse @JoeBiden My fellow Americans and Mr. President, we need assistance immediately. Please make that happe… https://t.co/EXkZtNQW7C"
2/6/2021,18:04:26,"@POTUS If you have tiktok, go follow #JoeBiden
https://t.co/ZJMsWuJQVN?"
2/6/2021,18:04:27,JK world domination
2/6/2021,18:04:28,@TheRightCant i love how they came to this conclusion with conspiracy theories. like a shit ton of pictures and vid… https://t.co/sQOnQw0YTf
2/6/2021,18:04:28,@POTUS @JoeBiden You suck Joe. #Notmypedophile https://t.co/K3NqX0dI96
2/6/2021,18:04:28,Retweet this a hundred times.
2/6/2021,18:04:29,"@SenOssoff car insurance industry is horrible, people make minimum wage, cars are going up, houses, insurance, food… https://t.co/ykirkVN7U2"
2/6/2021,18:04:30,Leading Aid Official David Miliband on What Joe Biden's Pivot Means to Yemen https://t.co/SHpj3pVRLs
2/6/2021,18:04:30,@laurenboebert The people do have the power and 81 million citizens elected Joe Biden presidential election with a… https://t.co/Q8TqoiqF0t
2/6/2021,18:04:33,"NO MORE SILENCE

Now military is trying to force the electoral workers who was participated in election to say that… https://t.co/uEL2yRf5S1"
2/6/2021,18:04:33,@DarleneLewis100 @mtgreenee @JoeBiden Would you stop tweeting this BS please?
2/6/2021,18:04:35,hahahahahaha  he thinks people are listening to him.  isn;t that cute.
2/6/2021,18:04:35,@POTUS @JoeBiden I talked over a network of how AI could be implemented into third world countries effectively to r… https://t.co/DSDI2Q1DTn
2/6/2021,18:04:37,"That’s exactly right. Instead of Biden, Liberals put Joe Maduro in the White House"
2/6/2021,18:04:38,@KelemenCari @lsferguson Joe Biden couldn't win the primaries. Remember?
2/6/2021,18:04:38,@Redpainter1 @BidenFinnegan @JoeBiden @jack @TwitterSupport @Twitter Done
2/6/2021,18:04:38,@mvhaydencenter @RichardGrenell @JoeBiden Because it’s true
2/6/2021,18:04:38,@bquicker @TulsiGabbard @JoeBiden She’s what the democrats used to be
2/6/2021,18:04:39,@Breaking911 Usurper @JoeBiden is a batshit totalitarian tyrant.
2/6/2021,18:04:41,@trigopabloeze @FalklandsWars @CJM156156 @Guiller41362370 @Agenda_Malvinas @JoeBiden British since 1765.
2/6/2021,18:04:44,@Black_Action @JoeBiden When tough on crime polices are only bad when democrats do them.
2/6/2021,18:04:44,"@WardpamPam @NotBarron1946 Joe Biden is not the president, he is a fraudster, a charlatan and a thief."
2/6/2021,18:04:45,We all know that Joe physically and mentally sexually messed his kids up. If only they would come out and tell the… https://t.co/Zo4HdVBGkA
2/6/2021,18:04:47,@DaveKelley6 @DeadlineWH @selectedwisdom @NicolleDWallace @JoeBiden You are a fool!  You are also ignorant to facts… https://t.co/UDeqi0p3O0
2/6/2021,18:04:48,"TAKE ACTION AND SHARE

https://t.co/PcWt6tKO9a"
2/6/2021,18:04:48,We hope @JoeBiden administration will help resolve the long standing Kashmir crisis per Kashmiris' aspirations in a… https://t.co/tgwBSFDnUf
2/6/2021,18:04:49,"@JoeBiden hey you lied about 2,000 dollars and regardless of the amount you said it’d go out the door immediately. Sucks 2 suck"
2/6/2021,18:04:50,"Like Obama, this administration will be all about watching Nations fall, especially our own! Lord have mercy on us,… https://t.co/eMsG065R2b"
2/6/2021,18:04:51,@POTUS I just don't picture Joe Biden sending out tweets it's got to be someone else..
2/6/2021,18:04:51,"@SenRonJohnson @JoeBiden Science, it's a thing. Stop spreading information that will help no one. Also, President B… https://t.co/RGig2sK8vW"
2/6/2021,18:04:51,"What should @JoeBiden do with the evil #fascist Indian Modi regime? The path is clear. What Trump was for US, Modi… https://t.co/KecUoNGsMp"
2/6/2021,18:04:56,Good question 🤔
2/6/2021,18:04:56,"Biden Predicts It Will Be TEN YEARS Until U.S. Reaches Full Employment
https://t.co/qcml1dEALh

According to former… https://t.co/8tyI8lQ78u"
2/6/2021,18:04:56,@Thinktank1979 @KittyTigerlily1 @AMERICANTRUMP2 @TrueBennett @realShariStott @realshereegeo @mlvanbrit… https://t.co/NEAz5ezgkM
2/6/2021,18:04:56,@POTUS @JoeBiden Why so you can jack up all their taxes for the government? COME ON MAN!
2/6/2021,18:04:57,"Everything @FrancisXRocca writes is worth reading, but @jmeacham is correct -- this is especially good, perhaps eve… https://t.co/FrgE7bKPau"
2/6/2021,18:04:58,@mtgreenee @MamaGrizzRadio @kevinscholla @TamaraColbert I think this mornings Q anon committee meeting is how Joe B… https://t.co/VsUjTUxLVg
2/6/2021,18:04:59,@mtgreenee @JoeBiden You do know that's why they had to get rid of you because you filed the impeachment. They can'… https://t.co/ICrQbWekje
2/6/2021,18:05:00,"174 organizations and businesses urge Biden to cancel IMMIGRANT BAN!
@BBCBreaking @cnnbrk @CNN @ABC @CBSNews… https://t.co/hvJM7ghB7I"
2/6/2021,18:05:04,"@kylegriffin1 I literally teared up reading this. This is what a President does - takes the role seriously, thinks… https://t.co/A4gocNm7rP"
2/6/2021,18:05:05,"@NikkiHaley One doesn't have to be Joe Biden to criticize and defame Israel Prime Minister !, Ridiculous !..thousan… https://t.co/cz3JVn1ydu"
2/6/2021,18:05:06,"It's scarier that senile Joe Biden is allowed to be President.....

https://t.co/hTD0CIJfRQ"
2/6/2021,18:05:08,@JoeBiden @KamalaHarris @AugieSwift This has to be our last fight. We cannot put our next generation through this!… https://t.co/TcIfJF2sOJ
2/6/2021,18:05:08,Nailed it. 🔨🔨🔨
2/6/2021,18:05:14,@ThePursuit16 @PriSSyDaVina Joe Biden literally said that tho 😕
2/6/2021,18:05:14,@SteveDaines @JoeBiden @Interior I am not certain that you can contain your radical views and your racism to do wha… https://t.co/ZprToaDysV
2/6/2021,18:05:15,"@creynol350 @hsu_spencer @POTUS44 @BarackObama My point exactly. She should have done it immediately, like the fede… https://t.co/VZCFoHZJHE"
